Experiment,Cell,Molecule Name,IC50 (Num) (uM),IC50 (Mod),PGP,Hour_after
usu,E6,ASAP-0014925-001,0.023,=,,
usu,E6,ASAP-0014888-001,25,=,,
usu,E6,ASAP-0014786-001,0.053,=,,
usu,E6,ASAP-0014784-001,32,>,,
usu,E6,ASAP-0014776-001,0.48,=,,
usu,E6,ASAP-0014773-001,0.15,=,,
usu,E6,ASAP-0014770-001,0.16,=,,
usu,E6,ASAP-0014764-001,0.069,=,,
usu,E6,ASAP-0014753-001,0.071,=,,
usu,E6,ASAP-0014750-001,0.063,=,,
usu,E6,ASAP-0014717-001,5.7,=,,
usu,E6,ASAP-0014551-001,32,>,,
usu,E6,ASAP-0013890-001,0.18,=,,
usu,E6,ASAP-0013722-001,0.13,=,,
usu,E6,ASAP-0013299-001,2.7,=,,
usu,E6,ASAP-0012335-001,4.6,=,,
usu,E6,ASAP-0011513-001,0.15,=,,
usu,E6,ASAP-0011445-001,0.17,=,,
usu,E6,ASAP-0011430-001,17,=,,
usu,E6,ASAP-0011359-001,0.78,=,,
usu,E6,ASAP-0011153-001,32,>,,
usu,E6,ASAP-0011137-001,4.7,=,,
usu,E6,ASAP-0011129-001,0.46,=,,
usu,E6,ASAP-0011127-001,32,>,,
usu,E6,ASAP-0011124-001,32,>,,
usu,E6,ASAP-0011049-001,28,=,,
usu,E6,ASAP-0008359-001,2.8,=,,
usu,E6,ASAP-0000738-001,0.57,=,,
usu,E6,ASAP-0000733-001,0.61,=,,
usu,E6,ASAP-0000654-001,1.7,=,,
usu,E6,ASAP-0000541-001,4.8,=,,
usu,E6,ASAP-0000526-001,1.7,=,,
usu,E6,ASAP-0000272-001,0.89,=,,
usu,E6,ASAP-0000205-001,1.3,=,,
usu,E6,ASAP-0000157-001,0.93,=,,
usu,E6,ASAP-0000153-001,0.11,=,,
sinai,E6,ASAP-0008376-001,6.02,=,,
sinai,E6,ASAP-0008376-001,2.83,=,,
sinai,E6,ASAP-0008359-001,1.38,=,,
sinai,E6,ASAP-0008359-001,1.06,=,,
sinai,E6,ASAP-0008330-001,3.19,=,,
sinai,E6,ASAP-0008330-001,1.21,=,,
sinai,E6,ASAP-0008315-001,8.32,=,,
sinai,E6,ASAP-0008315-001,8.08,=,,
sinai,E6,ASAP-0008314-001,1.12,=,,
sinai,E6,ASAP-0008314-001,1.06,=,,
sinai,E6,ASAP-0000738-001,2.06,=,,
sinai,E6,ASAP-0000738-001,2.11,=,,
sinai,E6,ASAP-0000738-001,1.23,=,,
sinai,E6,ASAP-0000734-001,8.6,=,,
sinai,E6,ASAP-0000734-001,10,>,,
sinai,E6,ASAP-0000733-001,0.589,=,,
sinai,E6,ASAP-0000733-001,0.307,=,,
sinai,E6,ASAP-0000733-001,0.206,<,,
sinai,E6,ASAP-0000654-001,0.544,=,,
sinai,E6,ASAP-0000654-001,0.507,=,,
sinai,E6,ASAP-0000580-001,3.16,=,,
sinai,E6,ASAP-0000580-001,3.12,=,,
sinai,E6,ASAP-0000577-001,3.06,=,,
sinai,E6,ASAP-0000577-001,1,=,,
sinai,E6,ASAP-0000541-001,5.69,=,,
sinai,E6,ASAP-0000541-001,1.61,=,,
sinai,E6,ASAP-0000541-001,1.23,=,,
sinai,E6,ASAP-0000528-001,10,>,,
sinai,E6,ASAP-0000528-001,50,>,,
sinai,E6,ASAP-0000377-001,10,>,,
sinai,E6,ASAP-0000375-001,10,>,,
sinai,E6,ASAP-0000375-001,20,>,,
sinai,E6,ASAP-0000375-001,7.65,=,,
sinai,E6,ASAP-0000374-001,0.596,=,,
sinai,E6,ASAP-0000374-001,4.52,=,,
sinai,E6,ASAP-0000372-001,8.63,=,,
sinai,E6,ASAP-0000372-001,18,=,,
sinai,E6,ASAP-0000372-001,1.07,=,,
sinai,E6,ASAP-0000370-001,2.06,=,,
sinai,E6,ASAP-0000272-001,1.15,=,,
sinai,E6,ASAP-0000272-001,0.21,=,,
sinai,E6,ASAP-0000272-001,0.526,=,,
sinai,E6,ASAP-0000226-001,3.3,=,,
sinai,E6,ASAP-0000226-001,3.31,=,,
sinai,E6,ASAP-0000225-001,1.81,=,,
sinai,E6,ASAP-0000225-001,1.12,=,,
sinai,E6,ASAP-0000221-001,2.81,=,,
sinai,E6,ASAP-0000221-001,1.98,=,,
sinai,E6,ASAP-0000219-001,6.22,=,,
sinai,E6,ASAP-0000219-001,10,>,,
sinai,E6,ASAP-0000217-001,7,=,,
sinai,E6,ASAP-0000217-001,2.35,=,,
sinai,E6,ASAP-0000216-001,1.06,=,,
sinai,E6,ASAP-0000216-001,0.979,=,,
sinai,E6,ASAP-0000214-001,4.79,=,,
sinai,E6,ASAP-0000214-001,8.32,=,,
sinai,E6,ASAP-0000212-001,1.69,=,,
sinai,E6,ASAP-0000212-001,0.878,=,,
sinai,E6,ASAP-0000211-001,0.818,=,,
sinai,E6,ASAP-0000211-001,1.02,=,,
sinai,E6,ASAP-0000209-001,2.48,=,,
sinai,E6,ASAP-0000209-001,2.84,=,,
sinai,E6,ASAP-0000207-001,4.54,=,,
sinai,E6,ASAP-0000207-001,8.77,=,,
sinai,E6,ASAP-0000205-001,1.09,=,,
sinai,E6,ASAP-0000205-001,1.07,=,,
sinai,E6,ASAP-0000185-001,3.3,=,,
sinai,E6,ASAP-0000185-001,3.29,=,,
sinai,E6,ASAP-0000184-001,3.82,=,,
sinai,E6,ASAP-0000184-001,4.31,=,,
sinai,E6,ASAP-0000184-001,5.81,=,,
sinai,E6,ASAP-0000175-001,0.322,=,,
sinai,E6,ASAP-0000175-001,0.296,=,,
sinai,E6,ASAP-0000175-001,0.206,<,,
sinai,E6,ASAP-0000169-001,0.678,=,,
sinai,E6,ASAP-0000169-001,0.76,=,,
sinai,E6,ASAP-0000168-001,1.01,=,,
sinai,E6,ASAP-0000168-001,0.977,=,,
sinai,E6,ASAP-0000164-001,10,>,,
sinai,E6,ASAP-0000164-001,10,>,,
sinai,E6,ASAP-0000162-001,1.79,=,,
sinai,E6,ASAP-0000162-001,1.09,=,,
sinai,E6,ASAP-0000159-001,1.83,=,,
sinai,E6,ASAP-0000159-001,0.995,=,,
sinai,E6,ASAP-0000157-001,1.02,=,,
sinai,E6,ASAP-0000157-001,0.475,=,,
sinai,E6,ASAP-0000156-001,10,>,,
sinai,E6,ASAP-0000156-001,10,>,,
sinai,E6,ASAP-0000155-001,1.23,=,,
sinai,E6,ASAP-0000155-001,1.04,=,,
sinai,E6,ASAP-0000153-001,0.259,=,,
sinai,E6,ASAP-0000153-001,0.22,=,,
sinai,TMPRSS2,ASAP-0015677-001,1.38,=,0,
sinai,TMPRSS2,ASAP-0015672-001,4.45,=,0,
sinai,TMPRSS2,ASAP-0015669-001,4.21,=,0,
sinai,TMPRSS2,ASAP-0015660-001,0.872,=,0,
sinai,TMPRSS2,ASAP-0015646-001,5,>,0,
sinai,TMPRSS2,ASAP-0015642-001,5,>,0,
sinai,TMPRSS2,ASAP-0015521-001,5,>,0,
sinai,TMPRSS2,ASAP-0015517-001,5,>,0,
sinai,TMPRSS2,ASAP-0015376-001,0.751,=,0,
sinai,TMPRSS2,ASAP-0015294-001,5,>,0,
sinai,TMPRSS2,ASAP-0015239-001,5,>,0,
sinai,TMPRSS2,ASAP-0015227-001,5,>,0,
sinai,TMPRSS2,ASAP-0015099-001,5,>,0,
sinai,TMPRSS2,ASAP-0015096-001,5,>,0,
sinai,TMPRSS2,ASAP-0015092-001,5,>,0,
sinai,TMPRSS2,ASAP-0015090-001,5,>,0,
sinai,TMPRSS2,ASAP-0015085-001,5,>,0,
sinai,TMPRSS2,ASAP-0014970-001,5,>,0,
sinai,TMPRSS2,ASAP-0014966-001,5,>,0,
sinai,TMPRSS2,ASAP-0014959-001,5,>,0,
sinai,TMPRSS2,ASAP-0014951-001,5,>,0,
sinai,TMPRSS2,ASAP-0014943-001,5,>,0,
sinai,TMPRSS2,ASAP-0014925-001,0.284,=,0,
sinai,TMPRSS2,ASAP-0014900-001,5,>,0,
sinai,TMPRSS2,ASAP-0014794-001,1.42,=,0,
sinai,TMPRSS2,ASAP-0014786-001,0.544,=,0,
sinai,TMPRSS2,ASAP-0014776-001,5,>,0,
sinai,TMPRSS2,ASAP-0014773-001,1.96,=,0,
sinai,TMPRSS2,ASAP-0014770-001,1.49,=,0,
sinai,TMPRSS2,ASAP-0014764-001,0.685,=,0,
sinai,TMPRSS2,ASAP-0014753-001,1.47,=,0,
sinai,TMPRSS2,ASAP-0014750-001,0.55,=,0,
sinai,TMPRSS2,ASAP-0014717-001,5,>,0,
mavda,TMPRSS2,ASAP-0015637-001,6.96,=,0,48
mavda,TMPRSS2,ASAP-0015637-001,5.52,=,0,48
mavda,TMPRSS2,ASAP-0013722-001,0.287,=,0,48
mavda,TMPRSS2,ASAP-0013722-001,0.215,=,0,48
mavda,TMPRSS2,ASAP-0013414-001,0.411,=,0,48
mavda,TMPRSS2,ASAP-0013414-001,0.341,=,0,48
mavda,TMPRSS2,ASAP-0013398-001,0.653,=,0,48
mavda,TMPRSS2,ASAP-0013398-001,0.579,=,0,48
mavda,TMPRSS2,ASAP-0013299-001,8.33,=,0,48
mavda,TMPRSS2,ASAP-0013299-001,7.32,=,0,48
mavda,TMPRSS2,ASAP-0013298-001,36,>,0,48
mavda,TMPRSS2,ASAP-0013298-001,36,>,0,48
mavda,TMPRSS2,ASAP-0013273-001,2.59,=,0,48
mavda,TMPRSS2,ASAP-0013273-001,2.73,=,0,48
mavda,TMPRSS2,ASAP-0013265-001,9.97,=,0,48
mavda,TMPRSS2,ASAP-0013265-001,9.35,=,0,48
mavda,TMPRSS2,ASAP-0012337-001,17.8,=,0,48
mavda,TMPRSS2,ASAP-0012337-001,36,=,0,48
mavda,TMPRSS2,ASAP-0011485-001,12.3,=,0,48
mavda,TMPRSS2,ASAP-0011485-001,12.6,=,0,48
mavda,TMPRSS2,ASAP-0011141-001,2.31,=,0,48
mavda,TMPRSS2,ASAP-0011141-001,2.21,=,0,48
mavda,TMPRSS2,ASAP-0011138-001,13.1,=,0,48
mavda,TMPRSS2,ASAP-0011138-001,13,=,0,48
mavda,TMPRSS2,ASAP-0011137-001,10.9,=,0,48
mavda,TMPRSS2,ASAP-0011137-001,9.55,=,0,48
mavda,TMPRSS2,ASAP-0011129-001,2.18,=,0,48
mavda,TMPRSS2,ASAP-0011129-001,2.28,=,0,48
mavda,TMPRSS2,ASAP-0000733-001,2.66,=,0,48
mavda,TMPRSS2,ASAP-0000733-001,2.56,=,0,48
mavda,TMPRSS2,ASAP-0000370-001,4.2,=,0,48
mavda,TMPRSS2,ASAP-0000370-001,3.59,=,0,48
mavda,TMPRSS2,ASAP-0015679-001,1.33,=,1,48
mavda,TMPRSS2,ASAP-0015679-001,1.28,=,1,48
mavda,TMPRSS2,ASAP-0015677-001,0.608,=,1,48
mavda,TMPRSS2,ASAP-0015677-001,0.387,=,1,48
mavda,TMPRSS2,ASAP-0015672-001,0.356,=,1,48
mavda,TMPRSS2,ASAP-0015672-001,0.43,=,1,48
mavda,TMPRSS2,ASAP-0015666-001,1.39,=,1,48
mavda,TMPRSS2,ASAP-0015666-001,1.45,=,1,48
mavda,TMPRSS2,ASAP-0015663-001,0.623,=,1,48
mavda,TMPRSS2,ASAP-0015663-001,0.378,=,1,48
mavda,TMPRSS2,ASAP-0015660-001,0.467,=,1,48
mavda,TMPRSS2,ASAP-0015660-001,0.507,=,1,48
mavda,TMPRSS2,ASAP-0015657-001,1.42,=,1,48
mavda,TMPRSS2,ASAP-0015657-001,1.35,=,1,48
mavda,TMPRSS2,ASAP-0015656-001,0.411,=,1,48
mavda,TMPRSS2,ASAP-0015656-001,0.351,=,1,48
mavda,TMPRSS2,ASAP-0015648-001,1.89,=,1,48
mavda,TMPRSS2,ASAP-0015648-001,1.49,=,1,48
mavda,TMPRSS2,ASAP-0015638-001,1.2,=,1,48
mavda,TMPRSS2,ASAP-0015638-001,0.937,=,1,48
mavda,TMPRSS2,ASAP-0015637-001,0.092,=,1,48
mavda,TMPRSS2,ASAP-0015637-001,0.134,=,1,48
