logK_S_M,logK_I_M,logKd,logK_S_D,logK_S_DS,logK_I_D,logK_I_DI,logK_S_DI,kcat_DS,kcat_DSI,kcat_DSS,kcat_MS,Hill Slope,logK_I_D_difference,logK_I_D_abs_difference
-13.9549949918212,-13.3834214053974,-9.25337764937291,-16.2527750895047,-6.70527039002534,-16.1143930223789,-16.1143930223789,-15.9008124529975,61.9253937909845,60.4181558017794,54.6429274503083,43.4246801391186,0.823578816841521,0.0,0.0
-4.77344493889203,-7.71729333487619,-7.24351434233366,-7.0887701984942,-5.73437574372673,-8.36473073572852,-8.36473073572852,-15.7156630295985,3.90072349451948,51.3014815242612,2.57981546366354,47.6145555576717,0.5865443119185327,0.0,0.0
-9.90993853458948,-4.3751303861388,-10.950272040552,-10.3343407365293,-5.39116772789042,-7.91919872885197,-7.91919872885197,-15.8014346303777,17.2280687009858,24.7096254086879,62.8088723177556,61.0290672963951,0.32965965816060544,0.0,0.0
-10.4067130102981,-10.5614655077616,-13.3518901068959,-5.49169456495158,-7.39767348585138,-10.6492462302814,-10.6492462302814,-13.2446609806772,16.0368959284911,35.3943073039991,59.9199518191803,38.5684530593106,0.8703786773078183,0.0,0.0
-10.8136553497971,-3.51657829395635,-7.05716927811783,-3.49522195723234,-11.1549684787681,-11.4922913940814,-11.4922913940814,-14.6241225306992,32.9247267476341,6.46526705249562,18.4524254467513,28.4648561751586,0.5825368731541166,0.0,0.0
-10.6297266318877,-4.34393633490475,-7.11542500313418,-15.4316843140572,-4.30543201718712,-8.21951849219389,-8.21951849219389,-16.995337293047,38.2219965569617,0.242696889233775,27.3575234600168,70.0605833724781,0.4254824977074025,0.0,0.0
-10.0140397725166,-10.9741402889588,-9.94959479511762,-6.83419255487341,-7.78887614518264,-11.2409773489763,-11.2409773489763,-12.1086569596529,61.2395465615729,56.798298735969,13.9087038581434,34.7753573331283,0.7847838171990882,0.0,0.0
-8.07238806090644,-12.0622013265425,-8.09318442484131,-13.8575925735906,-4.80736255805753,-12.4617478447109,-12.4617478447109,-15.3369520949344,2.19569465910899,34.2363723368326,33.9461504741397,1.647035517107,0.8895105942347754,0.0,0.0
-15.1985848202039,-4.03496507879347,-15.3427475025896,-5.61852958403714,-9.12861228665058,-10.9037715350268,-10.9037715350268,-16.5687743112347,29.6380707077624,34.9186859274341,16.2304164427333,53.8133294998028,0.5321271155719589,0.0,0.0
-9.81161901235022,-8.51203918590443,-4.50991178361559,-11.0864601413887,-11.4688465781948,-13.549398695088,-13.549398695088,-16.1402590177217,19.5159197908652,31.1154365341819,10.4875871439348,37.7634084442339,0.5746499417232914,0.0,0.0
-8.60708229964459,-6.7604486546549,-11.851431965698,-15.5132521323459,-4.6084089032081,-8.04309496022994,-8.04309496022994,-16.80795741279,68.5800391828234,66.6656207953754,26.4955554844171,16.5093273783394,0.27375454791533227,0.0,0.0
-9.91600269091502,-9.81231375833415,-4.63513086098759,-9.10745428023487,-10.493194281403,-14.3105186888366,-14.3105186888366,-14.8822066969029,26.5121323394123,73.4368887067249,42.5862337747996,39.6665462374454,0.7031789851283777,0.0,0.0
-8.15007260148088,-3.03916245536227,-16.7924120829822,-14.1259343628199,-7.85678413528437,-3.89568275488866,-3.89568275488866,-15.5724736009259,40.529654826253,45.0152978022757,36.9451664175431,10.3544055879232,0.5383410735886462,0.0,0.0
-9.64526018667594,-8.10277986885281,-13.8992941980283,-13.6021844840916,-14.2412042574915,-10.3122959520668,-10.3122959520668,-15.1270341189676,49.2709816903516,67.9044192936912,36.4970747602405,48.233997362887,0.7907850493592605,0.0,0.0
-16.4554370084079,-4.18059562053811,-13.0003006498865,-16.6342784432066,-4.54265987575846,-10.7518685468878,-10.7518685468878,-16.5570702758529,60.4287036449765,17.529872992239,22.9340020648437,23.1010460690595,0.745124048570101,0.0,0.0
-6.6526279816418,-10.737666443422,-10.1199015466957,-4.76030884874752,-5.16479940328607,-8.75913525477424,-8.75913525477424,-13.3137061646776,5.43540459124488,52.6490201192675,15.6015612638381,73.4887479451834,0.7667616786041159,0.0,0.0
-7.38880455757305,-14.1084716238999,-14.3859156284044,-5.57512800319074,-7.30200469467044,-10.0366009064401,-10.0366009064401,-16.9389086725046,62.0519382347411,23.3974946896022,60.0446381191432,19.8803243776609,0.6819136559381572,0.0,0.0
-9.38555893682921,-8.47548746628827,-10.2810512543763,-5.41143995015277,-12.9339083461873,-6.80402437579632,-6.80402437579632,-16.5991237372239,50.543015009287,33.8226123197295,7.94352507840958,5.15730075545143,0.25352880504586406,0.0,0.0
-6.02662671769084,-12.8210397512736,-12.773829382143,-4.40595141424611,-7.51280272615235,-11.5641737240213,-11.5641737240213,-16.7738071968704,73.949237433204,49.7517271237797,20.8945588768052,24.6722688934067,0.733027450927512,0.0,0.0
-8.39192122775456,-3.07760018860549,-3.60618168245675,-8.28905101573607,-6.20759217872471,-4.39348941402836,-4.39348941402836,-16.6872767487043,47.9678677737247,40.9429720580229,0.0404095777601469,31.8489016183186,0.7601516512933072,0.0,0.0
-14.8763386311294,-8.28121770574898,-11.6314033010514,-7.58860468377778,-6.25552252769005,-10.7226582943308,-10.7226582943308,-15.4192850364586,57.6777657862986,13.2382598182478,18.0549274049001,28.1506532941887,0.784670176329474,0.0,0.0
-7.48509674326796,-3.32721237355471,-7.04083067962201,-16.4026278525288,-3.0686515259617,-15.6678376229778,-15.6678376229778,-15.5628310258146,50.0098253339762,28.9002843497554,26.7617763144197,26.1835188241967,0.4866404368352323,0.0,0.0
-12.4307114467248,-6.23908030047361,-8.03469139871886,-10.235036992548,-4.22029083353188,-4.22258183383942,-4.22258183383942,-16.8907915758598,21.74195233559,25.9253819790145,36.0487049140153,68.2918167281372,0.8865568434794413,0.0,0.0
-13.8117395042535,-8.02152106495248,-15.4979215357886,-13.5528999455143,-7.2276049543242,-16.2904522518744,-16.2904522518744,-15.0075338797048,15.8519055459474,62.4801265869406,25.5737524011405,49.0264931648446,0.8496318417597474,0.0,0.0
-8.50388868483435,-8.56520970062772,-12.7032285919632,-8.50433973545441,-10.0231655191481,-4.12459826111468,-4.12459826111468,-14.7380762690743,58.1220892084704,48.7335643717612,27.5113741917594,5.82966102103237,0.6002005956270462,0.0,0.0
-7.23036361181317,-3.76072759415163,-7.54282637380389,-4.29115133456839,-14.8498036611597,-11.6696470410987,-11.6696470410987,-11.6669677293459,32.1072431409499,22.4799220584508,13.2221390834427,29.7277659342159,0.8790633476935468,0.0,0.0
-5.23618662477564,-7.21855863178056,-5.9168017681865,-9.01034273757413,-9.09623603548109,-11.974749489781,-11.974749489781,-12.3781590107582,58.5748674261267,7.9982908583188,1.72182995856274,11.6138997386908,0.6508667819130888,0.0,0.0
-8.9581987439217,-7.55999355732743,-7.61455524104554,-14.3019614661289,-3.47364954660833,-13.1759581657471,-13.1759581657471,-13.8746510854736,54.2815798176918,3.63856062405976,47.8565897252352,39.4758243021788,0.8679541095654479,0.0,0.0
-3.12469739497872,-15.7827241001688,-16.1580267818114,-5.05923963267868,-8.48736204822082,-13.7709713836731,-13.7709713836731,-15.9346692770668,67.8388191209582,45.6031763600127,34.3805298605876,62.4268547046755,0.849844380408431,0.0,0.0
-10.0898031200483,-5.10800616507232,-11.2115263790623,-8.06141828630911,-7.15427316262899,-3.183571694538,-3.183571694538,-15.5961432441203,0.32772733628517,9.98006567011471,48.8236083994852,41.2236810386705,0.38731382613049564,0.0,0.0
-5.19491815380193,-12.3469075644817,-14.6244725187188,-12.962597249032,-10.1725229231119,-8.81644477827009,-8.81644477827009,-14.4796690915572,51.8069943606562,5.81634259181446,6.10995909555349,0.485809867788339,0.7915155703878636,0.0,0.0
-8.37760699055717,-12.8037704636785,-12.7166557085756,-7.44353591063665,-13.1902671037102,-12.7482789316988,-12.7482789316988,-12.6174096168997,11.2218896386272,61.6478703365894,38.4517896704783,0.308579313528026,0.6415294232478947,0.0,0.0
-7.62237857026048,-4.26896563908178,-9.61574552875152,-11.6160181309474,-15.155845963724,-4.52460029292852,-4.52460029292852,-16.2138662708336,17.5562219754851,34.3350746406068,13.3751050249615,55.5976739220147,0.6227281020894688,0.0,0.0
-4.3975850360631,-11.9893320925543,-16.5614260292496,-4.45515777076501,-15.0071170866187,-4.94383982806467,-4.94383982806467,-16.9621280569732,39.486314486718,69.8582442235434,66.749863041885,69.7707018310495,0.6754322338189227,0.0,0.0
-13.3795808952935,-4.30790052007418,-15.216487825369,-3.90367537072953,-8.41948361136951,-10.4358135230765,-10.4358135230765,-15.2199689089595,9.07915467802668,62.0338706667186,57.2020971527556,61.5591232194565,0.2594912035145263,0.0,0.0
-12.3179888998149,-14.6748967413558,-9.6379671394336,-11.0770379887898,-9.40012898369739,-16.7898589115902,-16.7898589115902,-16.4556065994115,43.8996138996736,72.5666815312172,27.614440964075,41.9669281429087,0.7023456365681658,0.0,0.0
-8.81999030390801,-12.0376991375061,-13.6697018464068,-5.30254521114938,-9.7203627210008,-11.5953757739058,-11.5953757739058,-15.0347668501046,13.1079631229513,26.3576899393578,38.1421740999038,19.6832217727904,0.8872591116324189,0.0,0.0
-12.7694292106,-12.7612735299664,-14.70100712637,-7.99457950301655,-8.64033163867332,-12.2244037274551,-12.2244037274551,-14.0160454764618,25.8517571308126,57.8531472844945,33.6766524027684,45.1222674412304,0.4535533161593914,0.0,0.0
-9.71497884656396,-4.44268236597162,-11.8847324696435,-14.6953914769609,-13.2263707815558,-6.17969489285536,-6.17969489285536,-15.2221951241503,50.8304294908361,58.6414228715817,34.2484055338602,41.106479428173,0.7871088178968284,0.0,0.0
-16.0184234859832,-10.2807148797866,-12.2606811028565,-6.94466046021879,-14.4544714287529,-12.6723858079803,-12.6723858079803,-16.0045070969276,52.6245949500881,28.5127560932015,15.9536001784145,34.1552071161044,0.8352341246026111,0.0,0.0
-14.1224477567398,-10.3401741302027,-11.0933097262643,-9.27927634576382,-9.24688765821978,-11.8866121968543,-11.8866121968543,-15.3945429746187,8.5602430172672,44.3964718670351,22.5167285426636,49.6153198694112,0.7037190274861702,0.0,0.0
-12.1077689219061,-4.71768607444642,-11.0696010213448,-7.13155107529182,-12.417738279351,-14.2418647064967,-14.2418647064967,-15.3822565476419,47.0750214012747,69.2486303657934,32.7764360192581,35.8414912557753,0.4097291952822374,0.0,0.0
-9.49143449915433,-4.82761906402512,-12.2793879885883,-7.08518927400233,-3.35738721320778,-10.578834662925,-10.578834662925,-15.8296744487747,16.3870256469527,17.0158886699996,29.3707915387815,28.0777531575586,0.5173487882558744,0.0,0.0
-11.3919472693997,-6.96856864696927,-12.6965404515318,-7.23773084793147,-16.8992997894846,-5.07107212246116,-5.07107212246116,-15.9514703083541,17.9637332323473,52.2806440940592,6.42834813689115,10.6209808968357,0.8246895233601457,0.0,0.0
-4.1302467553867,-13.4609921883061,-13.9082799951253,-9.13469470152073,-10.9636233632993,-15.8811233080616,-15.8811233080616,-15.9701105460552,68.9826173426409,31.9284310945426,21.2016682648624,51.7642934890813,0.4520031435191618,0.0,0.0
-13.6145654995861,-14.3666705800123,-12.3847001722846,-4.47691552843852,-7.95688373525487,-12.4832473673769,-12.4832473673769,-15.7846687508416,63.4827223379805,12.4618886115903,59.7040081567015,55.1441824171459,0.6207747107393408,0.0,0.0
-10.8544068176826,-7.08394172980962,-10.8081591245765,-11.5175509793735,-4.97701180617139,-8.56467861354956,-8.56467861354956,-11.8440609059273,39.6555740085547,1.72542250633123,50.1498749461316,49.1325287697546,0.8721975192074467,0.0,0.0
-11.7535344629916,-5.26630349602411,-8.63337882040814,-5.20497870821087,-4.32384112923406,-7.71364941320987,-7.71364941320987,-15.6256441369769,10.4632270860253,46.8046409867064,14.7368648781558,64.8856082281389,0.6157545856845807,0.0,0.0
-14.2059018799816,-10.5863472945476,-15.6884506904599,-15.5743431288847,-13.8789145978591,-11.2103720292472,-11.2103720292472,-16.9256187611581,56.0879462115699,33.141834450583,15.7651102593576,15.4063524273515,0.5301110560534077,0.0,0.0
-8.29566538586374,-15.7119568686085,-16.2549390948191,-9.15524477259442,-6.14299350570748,-15.1399641292379,-15.1399641292379,-14.2820171667533,25.2045317901531,26.7276276249031,10.4084786466672,59.3390199244022,0.6596997924116617,0.0,0.0
-14.0387249321085,-13.6374762846138,-14.1918670872198,-7.74635951059544,-8.21272227366455,-12.7831926624421,-12.7831926624421,-15.6557603800818,16.329653555376,72.8373701041332,55.2599831879314,61.859093847766,0.4045938062923168,0.0,0.0
-5.7947298735315,-6.45530771098938,-11.6391715174499,-4.38234184935549,-14.8196507015186,-12.4092345963563,-12.4092345963563,-15.1112418625127,32.434695052437,39.4974845548219,19.3299801470479,17.6775300002599,0.2601471371478081,0.0,0.0
-7.31962481288938,-13.2002302104211,-14.0275255947611,-14.0076542517664,-11.3504507731516,-14.0949872728176,-14.0949872728176,-16.2445254137395,17.917690699955,49.9889649184362,32.9472512670793,56.9990903036494,0.356711101299772,0.0,0.0
-8.76290142500959,-3.4382757974416,-15.5061435519555,-4.4156122623845,-12.8051219499987,-7.21423402964463,-7.21423402964463,-12.0961806586864,34.6729225718358,46.0992184426985,23.4211857552349,4.25103260147735,0.6066375578167282,0.0,0.0
-8.63964955277229,-8.22573158934619,-9.89120014430862,-9.09091962913238,-4.57938279578742,-7.43506532999594,-7.43506532999594,-15.170234388161,42.8295612926013,63.1524927575025,45.3744869257032,71.3324764319987,0.3154020565465972,0.0,0.0
-7.52295065183658,-10.5415125669823,-16.2063483239524,-6.18916378985764,-7.76531411382882,-10.8660839878474,-10.8660839878474,-12.0798256534087,29.50488745927,32.2111811936076,4.52835743410396,60.9104937921977,0.42017664041146296,0.0,0.0
-10.0364850456389,-9.07845439371979,-9.12430096331751,-8.51780988179054,-10.3358671535654,-13.7030621766574,-13.7030621766574,-12.3509988968219,15.0334121563006,43.7758246218727,5.56358570652665,6.50441218502819,0.7747976455197488,0.0,0.0
-4.25552249182248,-11.3771829344565,-8.61137292560143,-11.754170399528,-3.83890836744523,-11.3350377355502,-11.3350377355502,-16.7942172123771,0.510028853116091,35.9828197226627,31.9633464615152,0.758411853737198,0.7485468764729775,0.0,0.0
-6.62022141645383,-4.27970084314141,-14.6771522798757,-12.5106178642563,-12.8229708364755,-9.79022371497238,-9.79022371497238,-14.3002227181662,10.326381281123,71.3235215229972,22.7462186762423,55.404679308302,0.7324854383032866,0.0,0.0
-9.42668066641735,-4.51973168064468,-13.2402996742874,-15.3651634925511,-3.1693036632794,-4.27808256205404,-4.27808256205404,-13.5176018045866,62.6274245513021,62.2192154625489,44.1221299631114,15.2158357198758,0.6996946677977492,0.0,0.0
-8.05947979091108,-6.30974247965077,-8.02107843573065,-10.6362228181842,-7.47037233748287,-14.2006636111094,-14.2006636111094,-16.8615119096399,8.3374343957752,19.0231543878734,14.5653493373946,22.1674703665311,0.47628142461515316,0.0,0.0
-5.8842318185796,-12.5117746076593,-3.80118065617979,-16.5140034809248,-12.0175361104882,-14.7961153535987,-14.7961153535987,-16.913604294864,22.6750786157674,10.2581177088898,4.05147854201496,33.8668581940583,0.8819482821849615,0.0,0.0
